0.095832872,0.095806944
0.171517074,0.173781918
0.099199913,0.099133646
0.099884506,0.099924708
0.112992306,0.113264501
0.097376557,0.097419592
0.09174582,0.091778048
0.039728396,0.039646972
0.10071547,0.100437692
0.091242523,0.091208536
0.081041053,0.081265885
0.087336557,0.087228936
0.087322587,0.087228936
0.129652045,0.129922574
0.090323493,0.090213595
0.099180684,0.099133646
0.183418739,0.181584172
0.240514623,0.249970835
0.162561819,0.161745521
0.056109332,0.056153152
0.088152686,0.088129935
0.111404888,0.110613002
0.089338188,0.089171587
0.145423997,0.146225721
0.054616179,0.054661311
0.077363517,0.077452042
0.09811735,0.098459383
0.089600187,0.089826353
0.106447977,0.106174938
0.082549561,0.082396142
0.119601921,0.119249682
0.125352677,0.125143382
0.10583759,0.10581392
0.137457842,0.138478108
0.113745035,0.113966301
0.076568675,0.076578113
0.208619996,0.208619996
0.103908336,0.104196792
0.137377402,0.138478108
0.023981155,0.023862318
0.09330041,0.093583762
0.097566242,0.097419592
0.103705065,0.104196792
0.064738792,0.064584167
0.112748196,0.112321326
0.142568687,0.142881197
0.078657237,0.07850574
0.169249061,0.166949019
0.097376557,0.097419592
0.08325571,0.083385722
0.070812953,0.070831228
0.101626999,0.101697382
0.06637518,0.066224294
0.088990833,0.088960181
0.068420439,0.068320152
0.230303964,0.22815906
0.090138106,0.090213595
0.129219594,0.129922574
0.108508276,0.109007684
0.097563465,0.097419592
0.101645729,0.101697382
0.08569883,0.085658185
0.106168266,0.106174938
0.075598119,0.075651901
0.085279335,0.085301855
0.081644275,0.08156203
0.085084409,0.085084409
0.076454582,0.076424263
0.110436211,0.110613002
0.159619738,0.159746266
0.071218693,0.071169213
0.088702524,0.088560988
0.099322245,0.099133646
0.091660242,0.091778048
0.04743084,0.047663216
0.090077087,0.089971664
0.063403632,0.06345954
0.115795288,0.116006467
0.175982121,0.176811241
0.076221521,0.076261543
0.081314016,0.081265885
0.138345754,0.138478108
0.086413247,0.086372557
0.130504508,0.130763313
0.127780126,0.127805029
0.110744551,0.110613002
0.079456817,0.0795178
0.099907061,0.099924708
0.172984327,0.173781918
0.079934239,0.079934239
0.080243881,0.080346529
0.260864585,0.249970835
0.102946875,0.102475748
0.116092853,0.116006467
0.085307497,0.085301855
0.113971055,0.113966301
0.130604124,0.130763313
0.100653095,0.100437692
0.091916271,0.091778048
0.094565023,0.094563626
0.112048001,0.112281757
0.095285981,0.095371583
0.067278005,0.067278005
0.086795852,0.086856779
0.104969882,0.105390218
0.075331138,0.075187335
0.064188308,0.064497418
0.083400737,0.083385722
0.1015078,0.101697382
0.130504508,0.130763313
0.089672356,0.089826353
0.16609129,0.166949019
0.240771985,0.249970835
0.099907061,0.099924708
0.111976701,0.112281757
0.137957665,0.138478108
0.071572625,0.071491339
0.142121789,0.14190289
0.100942093,0.101266136
0.088780462,0.088960181
0.120353221,0.120036849
0.104188942,0.104196792
0.106207447,0.106174938
0.05692895,0.056775313
0.11850714,0.118453736
0.094512032,0.094563626
0.052097728,0.052044793
0.08362516,0.083653212
0.104184369,0.104196792
0.141053243,0.141006986
0.242837254,0.249970835
0.107681781,0.107641312
0.102999055,0.102475748
0.087328317,0.087228936
0.073098985,0.073131659
0.08790054,0.087866378
0.105874272,0.10581392
0.160002866,0.159746266
0.104284957,0.104196792
0.096663809,0.096629557
0.11250415,0.112321326
0.099884506,0.099924708
0.090197006,0.090213595
0.084284127,0.084118579
0.074220257,0.074129491
0.086515592,0.086505315
0.095715901,0.095806944
0.066557064,0.066558677
0.093852509,0.093808356
0.089055595,0.088960181
0.093477319,0.093583762
0.088266657,0.088286621
0.082669277,0.082708851
0.130208827,0.129922574
0.152210835,0.15200975
0.109539717,0.109007684
0.1763847,0.176811241
0.098589788,0.098459383
0.09960544,0.099600339
0.105520777,0.105494483
0.097456371,0.097419592
0.152464023,0.15200975
0.059936531,0.059736242
0.101892083,0.101760353
0.094457308,0.094563626
0.08294904,0.083017096
0.104074531,0.104196792
0.112831971,0.113264501
0.107148442,0.10736925
0.082311649,0.082358194
0.076860804,0.076886425
0.097592775,0.097419592
0.085800786,0.08580475
0.081370256,0.081265885
0.093611758,0.093583762
0.102409725,0.102475748
0.06722125,0.067209362
0.076568675,0.076578113
0.075979906,0.075889326
0.098912959,0.098894493
0.094935562,0.094563626
0.087564839,0.087588448
0.107830582,0.107641312
0.200397902,0.202591309
0.087698311,0.087707008
0.231329886,0.22815906
0.081731825,0.08156203
0.086880678,0.086894543
0.106367145,0.106174938
0.104948868,0.105390218
0.078812489,0.078867174
0.101540664,0.101697382
0.104914708,0.105390218
0.1022355,0.102312851
0.092802346,0.092391855
0.135978705,0.135835308
0.097632358,0.097419592
0.096647776,0.096629557
0.141053243,0.141006986
0.080120123,0.079934239
0.10271992,0.102475748
0.181015245,0.181584172
0.078077724,0.078132231
0.092937387,0.092391855
0.115542486,0.115319673
0.100405981,0.10042421
0.101475159,0.101266136
0.098597472,0.098459383
0.082497533,0.082396142
0.090447956,0.090541434
0.09716617,0.097419592
0.116920728,0.116856084
0.064660144,0.064584167
0.098940204,0.098894493
0.093163704,0.093583762
0.179071529,0.177445141
0.067891845,0.068084768
0.154979766,0.155562221
0.113458491,0.11338898
0.099652222,0.099600339
0.086662527,0.086681874
0.083835348,0.083912769
0.103104389,0.102475748
0.095056228,0.095371583
0.070183107,0.070123676
0.099643834,0.099600339
0.108368639,0.109007684
0.094999969,0.095371583
0.096397634,0.096472088
0.092739932,0.092391855
0.12237084,0.122265298
0.163288517,0.161745521
0.080487852,0.080346529
0.078994134,0.079049595
0.136381893,0.135835308
0.078252413,0.078132231
0.101015361,0.101266136
0.070718941,0.070831228
0.107298315,0.10736925
0.141534937,0.14139198
0.066253495,0.066224294
0.278251014,0.249970835
0.067278005,0.067278005
0.090989637,0.091055981
0.099110044,0.099133646
0.107721447,0.107641312
0.089619883,0.089826353
0.083121138,0.083105015
0.080461605,0.080346529
0.069496769,0.069550827
0.094506609,0.094563626
0.102335814,0.102312851
0.099389061,0.099552653
0.09483498,0.094563626
0.077705045,0.077758151
0.067278005,0.067278005
0.048726665,0.049033529
0.102811175,0.102475748
0.074897474,0.074989795
0.097486162,0.097419592
0.094500534,0.094563626
0.107660755,0.107641312
0.053628243,0.053675059
0.113412169,0.11338898
0.097050323,0.096855389
0.136204762,0.135835308
0.073364229,0.073342161
0.088789127,0.088960181
0.103978901,0.104196792
0.113803422,0.113966301
0.099907061,0.099924708
0.081092724,0.081265885
0.093214168,0.093583762
0.133217357,0.133015907
0.108826409,0.109007684
0.112559154,0.112321326
0.083679578,0.083653212
0.099152153,0.099133646
0.112926287,0.113264501
0.174641294,0.173781918
0.092677358,0.092391855
0.071504553,0.071491339
0.097052012,0.096855389
0.104125283,0.104196792
0.122413003,0.122265298
0.091857982,0.091778048
0.084024101,0.084074984
0.096694539,0.096629557
0.099526013,0.099552653
0.064738792,0.064584167
0.094777626,0.094563626
0.088662828,0.088560988
0.098654636,0.098459383
0.085998635,0.086001049
0.100424964,0.10042421
0.083661453,0.083653212
0.084261376,0.084118579
0.152626116,0.15200975
0.13900277,0.138986629
0.200613491,0.202591309
0.102590435,0.102475748
0.097936732,0.097419592
0.079439026,0.0795178
0.06903678,0.0690616
0.101934758,0.101760353
0.023333817,0.023337116
0.100472044,0.100437692
0.103127637,0.102475748
0.087768225,0.087764218
0.101607743,0.101697382
0.081899733,0.081923504
0.107666083,0.107641312
0.141937391,0.14190289
0.096709022,0.096780558
0.105498322,0.105494483
0.089945159,0.089971664
0.066621084,0.06665844
0.085324837,0.085301855
0.091941597,0.092069417
0.085259052,0.085301855
0.09407016,0.094019712
0.00737198,0.007417957
0.076618105,0.076578113
0.07518564,0.075187335
0.101386108,0.101266136
0.126265723,0.126378308
0.0769684,0.076886425
0.060224514,0.060156873
0.086914909,0.086894543
0.067005155,0.066958117
0.076289546,0.076261543
0.081531139,0.081527932
0.068637055,0.068769885
0.103558547,0.104196792
0.090735746,0.090702673
0.084163298,0.084118579
0.102316149,0.102312851
0.088231556,0.088286621
0.092379688,0.092391855
0.097362773,0.097419592
0.152740845,0.15200975
0.119132315,0.119098891
0.107860586,0.107641312
0.15596057,0.15611128
0.103102095,0.102475748
0.069211441,0.0690616
0.090891792,0.090902638
0.106614985,0.106815951
0.241335525,0.249970835
0.094816544,0.094563626
0.059538213,0.05961268
0.144579028,0.146225721
0.087390672,0.087481357
0.09789975,0.097419592
0.109383005,0.109007684
0.110690163,0.110613002
0.111162674,0.110613002
0.120647966,0.121169078
0.089823929,0.089826353
0.093367701,0.093583762
0.089538947,0.089826353
0.110369042,0.110613002
0.193057139,0.195533128
0.098473055,0.098459383
0.085576738,0.085622307
0.088727477,0.088560988
0.079934239,0.079934239
0.077062767,0.077142398
